SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1989305N07105,1989,118,NI,BB,GAY,1989-11-04 03:00:00,TS,10.7,99.5,115, ,newdelhi,main,21,0,PP_P_O_____P___, ,WP321989,10.6,99.6, , ,100, ,3, , , , , , , , , , , , , , , , ,10.7,99.5,5,70,965,9,30,30,9,100,100, , , , , , ,10.7,99.3,T,75,980, , , , , , , , , , , ,11.0,99.5,SCS,115, ,5.50000,66, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.7,99.5,4,91, , , , , , , , , , , , , , , , , , , , , , , , , , ,8,285
1990124N09088,1990,25,NI,BB,UNNAMED,1990-05-07 18:00:00,NR,12.2,81.9,102,950,newdelhi,main,187,173,O____O_________,jtwc_io,IO021990,12.0,81.9, , ,105, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.3,81.8, ,102,950,5.50000,51,1002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,0
1990246N23089,1990,76,NI,BB,UNNAMED,1990-09-04 12:00:00,NR,22.5,84.0,27,995,newdelhi,main,0,0,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.5,84.0, ,27,995,0.00000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,290
1990320N15076,1990,111,NI,AS,UNNAMED,1990-11-16 03:00:00,NR,14.5,74.3, , , ,main,10,10,_____P_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.5,74.3, ,22,1010, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,270
1991113N10091,1991,20,NI,BB,UNNAMED,1991-04-25 00:00:00,NR,10.6,88.9,25,1002,newdelhi,main,832,824,O____O_________,jtwc_io,IO021991,10.7,88.8, , ,35, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.5,89.0, ,25,1002,1.50000,4,1006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,330
1991234N20089,1991,51,NI,BB,UNNAMED,1991-08-22 03:00:00,NR,20.9,87.9, , , ,main,84,35,_____P_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.9,87.9, ,25,995, ,4,999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,315
1991313N10095,1991,88,NI,BB,UNNAMED,1991-11-12 21:00:00,NR,11.3,85.0, , , ,main,508,481,P____P_________, ,IO041991,11.5,85.3, , ,25, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.0,84.8, ,25,1004, ,4,1008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,270
1992155N10070,1992,33,NI,AS,UNNAMED,1992-06-09 21:00:00,NR,12.1,61.0, , , ,main,708,674,P____P_________, ,IO021992,12.1,61.4, , ,35, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.2,60.0, ,30,998, ,6,1004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,300
1992188N07156,1992,43,WP,MM,ELI,1992-07-14 03:00:00,TS,20.9,104.0, , , ,main,0,0,_P_____________, ,WP051992, , , , , , ,-5, , , , , , , , , , , , , , , , ,20.9,104.0,2, ,998,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,270
1992265N18099,1992,85,NI,BB,UNNAMED,1992-09-23 12:00:00,NR,21.3,90.0, , , ,main,56,45,O______________,jtwc_io,IO051992,21.3,90.0, , ,30, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,305
1992288N10089,1992,99,NI,BB,UNNAMED,1992-10-16 21:00:00,NR,12.8,82.9, , , ,main,287,283,P______________, ,IO081992,12.8,82.9, , ,15, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,345
1992311N06107,1992,111,WP,MM,UNNAMED,1992-11-08 09:00:00,NR,8.0,101.2, , , ,main,90,24,P______________, ,IO101992,8.0,101.2, , ,18, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,265
1992314N08141,1992,112,WP,MM,FORREST,1992-11-14 12:00:00,TS,7.8,104.2,45,1000,tokyo,main,126,126,OO_O___________,jtwc_wp,WP301992,7.7,104.2, , ,50, ,0, , , , , , , , , , , , , , , , ,8.0,103.8,3,45,1000,0, , ,9,130,130,0, , , , , ,7.7,104.5,TD,25,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,275
1992354N03075,1992,120,NI,AS,UNNAMED,1992-12-21 18:00:00,NR,6.3,63.6, , , ,main,1222,1160,O______________,jtwc_io,IO121992,6.3,63.6, , ,40, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,270
1993316N11070,1993,87,NI,AS,UNNAMED,1993-11-14 00:00:00,NR,19.4,64.1,45,1000,newdelhi,main,545,514,O____O_________,jtwc_io,IO011993,19.3,63.2, , ,70, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.5,64.5, ,45,1000,3.00000,10,1010, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,5
1993336N05164,1993,93,WP,MM,MANNY,1993-12-06 00:00:00,TS,11.5,134.3,55,980,tokyo,main,923,878,OOOO___________,jtwc_wp,WP361993,11.6,133.6, , ,60, ,0, , , , , , , , , , , , , , , , ,11.6,134.6,4,55,980,9,40,40,9,120,120,0,11.6,134.6,3,58,980,11.3,134.3,STS,50,985, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,310
1994078N06096,1994,20,NI,BB,UNNAMED,1994-03-22 06:00:00,NR,11.8,90.5, , , ,main,614,598,O______________,jtwc_io,IO011994,11.8,90.5, , ,30, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,340
1994206N22107,1994,53,WP,MM,AMY,1994-07-25 18:00:00,TS,22.0,107.0, ,998,tokyo,main,0,0,_O_____________, , , , , , , , ,-5, , , , , , , , , , , , , , , , ,22.0,107.0,2, ,998,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
1994317N07070,1994,107,NI,AS,UNNAMED,1994-11-18 12:00:00,NR,8.1,57.0,40,998,newdelhi,main,573,549,O____O_________,jtwc_io,IO051994,8.2,57.0, , ,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.0,57.0, ,40,998,2.50000,8,1006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,265
1995233N16115,1995,46,WP,MM,LOIS,1995-08-28 09:00:00,TS,18.7,109.2, , , ,main,0,0,PPPP___________, ,WP131995,18.7,109.2, , ,65, ,1, , , , , , , , , , , , , , , , ,18.7,109.1,4,50,980,0, , ,9,170,170, ,18.7,109.1,3,58,980,18.7,109.2,STS,55,975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
1995284N17074,1995,77,NI,AS,UNNAMED,1995-10-13 12:00:00,NR,17.1,68.4,30,1004,newdelhi,main,475,475,O____O_________,jtwc_io,IO021995,17.1,68.3, , ,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.0,68.5, ,30,1004,2.00000,6,1010, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,290
1995310N09096,1995,85,NI,BB,UNNAMED,1995-11-06 12:00:00,NR,10.2,92.9, , , ,main,574,574,O______________,jtwc_io,IO031995,10.2,92.9, , ,20, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,295
1996122N08092,1996,31,NI,BB,UNNAMED,1996-05-05 06:00:00,NR,14.6,88.7, , , ,main,610,607,O______________,jtwc_io,IO011996,14.6,88.7, , ,25, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,325
1996167N16072,1996,39,NI,AS,UNNAMED,1996-06-15 09:00:00,NR,16.1,72.0, , , ,main,145,145,P______________, ,IO041996,16.1,72.0, , ,15, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,345
1996288N09092,1996,94,NI,BB,UNNAMED,1996-10-15 21:00:00,NR,13.1,83.4, , , ,main,336,314,P______________, ,IO051996,13.1,83.4, , ,15, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,310
1996288N09092,1996,94,NI,AS,UNNAMED,1996-10-31 09:00:00,NR,13.2,55.8, , , ,main,156,107,P______________, ,IO051996,13.2,55.8, , ,30, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,245
1996299N11121,1996,99,WP,MM,UNNAMED,1996-10-30 09:00:00,NR,11.3,100.2, , , ,main,65,0,P______________, ,WP341996,11.3,100.2, , ,18, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,280
1996312N14125,1996,107,WP,MM,ERNIE,1996-11-13 12:00:00,TS,15.6,117.5,35,998,tokyo,main,239,239,OOOO___________,jtwc_wp,WP371996,15.5,117.3, , ,35, ,0, , , , , , , , , , , , , , , , ,15.6,117.4,3,35,998,0, , ,9,120,120,0,15.6,117.5,2,34,998,15.5,117.6,TD,30,998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,250
1996332N09092,1996,113,NI,BB,UNNAMED,1996-12-07 03:00:00,NR,12.1,78.2, , , ,main,0,0,P______________, ,IO081996,12.1,78.2, , ,25, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,265
1997210N21089,1997,56,NI,AS,UNNAMED,1997-08-02 00:00:00,TS,26.5,78.0, , ,newdelhi,main,0,0,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.5,78.0,DD, , ,0.00000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,335
1997263N14084,1997,80,NI,BB,UNNAMED,1997-09-21 18:00:00,NR,14.1,83.3, , , ,main,297,287,O______________,jtwc_io,IO021997,14.1,83.3, ,XX,25, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,330
1997298N06140,1997,94,WP,MM,LINDA,1997-11-03 09:00:00,TS,10.6,101.4, , , ,main,188,156,PP_P___________, ,WP301997,10.7,101.1, , ,65, ,1, , , , , , , , , , , , , , , , ,10.5,101.6,3,43,991,0, , ,9,115,115, , , , , , ,10.6,101.5,TS,43,992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,310
1997307N08082,1997,98,NI,AS,UNNAMED,1997-11-11 18:00:00,TS,13.3,65.3,30,1005,newdelhi,main,931,931,O____O_________,jtwc_io,IO041997,13.5,65.1, , ,55, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.0,65.5,DD,30,1005,2.00000,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,285
1998133N04086,1998,28,NI,BB,UNNAMED,1998-05-19 18:00:00,TS,21.2,91.1,60,974,newdelhi,main,89,73,O____O_________,jtwc_io,IO011998,21.3,91.1, , ,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.0,91.0,SCS,60,974,3.50000,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,35
1998272N18068,1998,72,NI,AS,UNNAMED,1998-09-30 09:00:00,NR,18.2,64.5, , , ,main,648,631,P______________, ,IO041998,18.2,64.5, , ,35, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,260
1998317N11087,1998,92,NI,BB,UNNAMED,1998-11-13 06:00:00,NR,11.7,87.5, , , ,main,763,763,O______________,jtwc_io,IO061998,11.7,87.5, , ,25, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,10
1998346N10072,1998,101,NI,AS,UNNAMED,1998-12-12 06:00:00,NR,10.3,69.9, , , ,main,603,603,O______________,jtwc_io,IO081998,10.3,69.9, , ,25, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,270
1999135N12073,1999,32,NI,AS,UNNAMED,1999-05-19 12:00:00,TS,21.7,67.4,105,946,newdelhi,main,168,145,O____O_________,jtwc_io,IO021999,21.8,67.3, , ,110, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.5,67.5,VSCS,105,946,5.50000,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,10
1999288N15093,1999,89,NI,BB,UNNAMED,1999-10-17 12:00:00,TS,18.8,84.9,80,978,newdelhi,main,30,15,O____O_________,jtwc_io,IO041999,18.5,84.7, , ,120, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,85.0,VSCS,80,978,4.50000,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,355
1999334N11118,1999,97,WP,MM,UNNAMED,1999-12-03 21:00:00,NR,8.5,101.0, , , ,main,88,55,P______________, ,WP311999,8.5,101.0, , ,25, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300
2000299N13093,2000,99,NI,BB,UNNAMED,2000-10-28 06:00:00,TS,23.1,89.6,30, ,newdelhi,main,0,0,O____O_________,jtwc_io,IO022000,23.3,89.8, ,TD,20, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.0,89.5,DD,30, ,0.00000,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,45
2000358N08086,2000,110,NI,BB,UNNAMED,2000-12-27 18:00:00,TS,8.4,78.5,55,998,newdelhi,main,44,0,O____O_________,jtwc_io,IO042000,8.2,78.4, ,TS,45, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.5,78.5,SCS,55,998,3.50000,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,275
2001267N17070,2001,72,NI,AS,UNNAMED,2001-09-28 06:00:00,TS,19.2,61.5, , , ,main,336,313,O______________,jtwc_io,IO022001,19.2,61.5, ,TD,20,1004,-1, , , , , , , , , , , , ,1008,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,280
2001361N01106,2001,104,NI,BB,VAMEI,2001-12-30 18:00:00,TS,4.6,91.8, , , ,main,385,385,O______________,jtwc_wp,WP322001,4.6,91.8, ,TS,35,1000,0, , , , , , , , , , , , ,1006,120,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,280
2002327N10089,2002,92,NI,BB,UNNAMED,2002-11-23 15:00:00,TS,12.1,87.8, , , ,main,777,756,P____P_________, ,IO042002,11.9,88.7, ,TS,40,994,0, , , , , , , , , , , , ,1006,130,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.4,86.9,D,28,1002, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,0
2003129N05091,2003,27,NI,BB,UNNAMED,2003-05-14 06:00:00,TS,14.1,85.5,55,986,newdelhi,main,442,435,O____O_________,jtwc_io,IO012003,14.2,86.0, ,TS,45,991,0,60,60,120,120, , , , , , , , ,1001,120,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.0,85.0,SCS,55,986,3.50000,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,40
2003295N09101,2003,90,WP,MM,UNNAMED,2003-10-23 12:00:00,TS,10.7,101.0, , , ,main,162,159,O______________,jtwc_wp,WP232003,10.7,101.0, ,TD,25,1002,-1, , , , , , , , , , , , ,1004,130,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,15
2003345N05092,2003,100,NI,BB,UNNAMED,2003-12-13 18:00:00,TS,9.7,86.6,35,1002,newdelhi,main,578,553,O____O_________,jtwc_io,IO032003,9.3,86.1, ,TS,35,997,0,50,30,30,50, , , , , , , , ,1008,75,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.0,87.0,CS,35,1002,2.50000,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,315
